-1.384280,20.857500,-91.939150
-1.384280,20.857500,-91.917150
-1.384280,20.863000,-91.950115
-1.378780,20.863000,-91.994115
-1.378780,20.863000,-92.005115
-1.499630,20.852100,-91.873250
-1.675420,20.824600,-91.708450
-1.928100,20.797100,-91.461245
-2.197270,20.758700,-91.082250
-2.537840,20.621300,-89.802250
-2.493900,20.593900,-88.819225
-2.438960,20.643300,-87.962250
-2.504880,20.687300,-87.714850
-2.565310,20.714700,-87.923650
-2.373050,21.115700,-87.764350
-1.834720,21.549700,-85.918650
-1.538090,21.725500,-84.896950
-1.252440,21.862800,-83.963950
-1.153560,21.994600,-83.254450
-1.175540,22.049600,-82.820450
-1.153560,22.082500,-82.606250
-1.043700,22.055100,-82.622725
-0.736084,21.879300,-83.276400
-0.670166,21.714500,-83.737800
-0.703125,21.428800,-84.193700
-0.834961,21.055300,-84.627700
-1.098630,20.758700,-84.990270
-1.483150,20.593900,-85.281470
-2.631230,20.769700,-85.720870
-3.301390,20.813600,-86.006570
-3.301390,20.813600,-86.006570
-4.674680,20.945400,-87.022770
-4.768070,21.319000,-87.182277
-4.119870,21.857300,-87.055770
-3.356320,22.225300,-87.418270
-2.587280,21.906700,-89.423270
-2.164310,21.225600,-90.236270
-1.812740,20.187400,-90.494470
-1.752320,19.132700,-90.401470
-1.746830,18.314200,-90.373570
-1.697390,17.830800,-90.659270
-1.582030,17.957200,-91.225270
-1.351320,18.715200,-92.021570
-0.900879,19.868800,-93.043200
-0.054932,21.049800,-94.246200
0.939331,23.335000,-97.805846
0.527344,24.164400,-99.387862
0.131836,24.697300,-100.563620
0.082397,25.114700,-101.607200
0.027466,25.416900,-102.695200
-0.170288,25.598100,-103.645200
-0.422974,25.801400,-104.392200
-0.664673,26.081500,-104.881200
-0.928345,26.218900,-104.447200
-0.884399,26.163900,-103.656200
-0.708618,26.026600,-102.695200
-0.384521,25.653100,-101.651200
0.071411,25.109300,-100.591200
0.615234,24.554400,-99.596612
1.219480,24.104000,-98.712266
1.834720,23.818400,-98.107961
1.257930,24.208400,-99.371361
0.291138,24.796100,-100.146120
-0.620728,24.960900,-100.278200
-1.301880,24.790600,-100.168820
-1.708370,24.191900,-99.744982
-1.961060,23.109700,-99.091282
-2.103880,21.505700,-98.591382
-2.345580,19.802900,-98.508982
-2.675170,18.605300,-98.618882
-3.510130,17.951700,-99.047282
-4.180300,18.226300,-99.151628
-4.757080,18.632800,-98.767182
-5.048220,18.891000,-97.860718
-5.213010,19.138200,-96.657782
-5.800780,19.550200,-95.465782
-6.289670,20.286300,-94.015582
-6.163330,21.214600,-92.202882
-5.795290,21.928700,-90.769882
-5.383300,22.423100,-90.126388
-4.586790,23.142700,-89.450782
-4.268190,23.318500,-89.456282
-3.971560,23.411900,-89.659482
-3.718870,23.422900,-90.060482
-3.477170,23.400900,-90.494482
-3.323360,23.285500,-91.082282
-3.306880,23.142700,-91.840282
-3.405760,22.955900,-92.708182
-3.598020,22.824100,-93.609182
-4.185790,22.988900,-94.883482
-4.553830,23.181200,-95.020882
-4.592290,23.527200,-94.641782
-3.812260,24.131500,-93.416782
-2.768550,24.851100,-92.466482
-2.021480,25.103800,-92.477482
-1.472170,24.982900,-92.900482
-0.994263,24.439100,-93.658420
-0.593262,23.417400,-94.575820
-0.494385,21.989100,-95.311920
-0.439453,20.813600,-95.603920
0.054932,19.484300,-94.702120
0.318604,19.511700,-94.114412
0.664673,20.203900,-94.125412
0.994263,21.258500,-94.817512
1.483150,22.186900,-95.910651
2.279660,22.912000,-97.371865
2.592770,24.021600,-99.107751
2.230220,24.796100,-100.629512
1.708370,25.257600,-101.684512
1.510620,25.504800,-102.574512
1.038210,25.664100,-104.727512
0.741577,25.598100,-105.458120
0.587769,25.477300,-105.579120
0.510864,25.312500,-105.238120
0.444946,25.087300,-104.639120
0.472412,24.768700,-103.879120
0.565796,24.345700,-103.063120
0.802002,23.856800,-102.206120
1.230470,23.384400,-101.343612
2.406010,22.576900,-99.937161
2.889400,22.285800,-99.591116
2.609250,22.313200,-99.992161
1.488650,23.071300,-101.069612
0.461426,23.620600,-101.245120
-0.565796,23.768900,-101.173200
-1.115110,23.763400,-100.635320
-1.516110,23.126200,-99.717432
-1.730350,21.917700,-98.849532
-1.944580,18.682300,-98.728632
-2.169800,17.940700,-98.959463
-2.460940,17.797900,-99.151632
-2.944340,18.028600,-99.250532
-3.554080,18.506500,-98.948432
-4.119870,19.292000,-98.338643
-4.537350,19.775400,-97.355332
-5.284420,20.418100,-96.432532
-6.080930,21.297000,-95.240553
-5.443730,22.868000,-92.296153
-4.993290,23.367900,-91.615532
-4.685670,24.027100,-90.955832
-4.487920,24.609400,-90.466932
-4.240720,25.026900,-90.230732
-4.180300,25.208100,-90.401073
-4.191280,25.268600,-90.791732
-4.136350,25.318000,-91.179173
-4.240720,24.917000,-92.504933
-4.493410,24.565400,-93.334432
-4.844970,24.115000,-94.235243
-5.240480,23.785400,-95.042732
-5.679930,23.631600,-95.668932
-6.080930,23.659100,-95.927132
-5.537110,23.906300,-94.943832
-3.356320,25.400400,-92.318132
-2.554320,25.614600,-91.686432
-2.120360,25.565200,-91.686432
-1.763310,25.059800,-92.395432
-1.241460,24.131500,-93.444232
-0.796509,22.401100,-94.455320
-0.834961,20.533400,-95.169120
-0.307617,17.688000,-94.465912
0.060425,17.127700,-93.510120
0.384521,17.281500,-93.114612
0.653687,17.957200,-93.740812
0.851440,18.781100,-94.949381
