-0.796509,21.626600,-89.489100
-0.818481,21.626600,-89.406700
-0.818481,21.632100,-89.417700
-0.807495,21.626600,-89.467200
-0.873413,21.621100,-89.494600
-1.153560,21.615600,-89.302460
-1.323850,21.571700,-89.022260
-1.587520,21.434300,-88.044460
-1.653440,21.401400,-87.599560
-1.609500,21.412400,-87.143656
-1.362300,21.665000,-86.072486
-1.340330,21.747400,-85.880160
-1.208500,21.747400,-85.781216
-0.895386,21.769400,-84.830900
-1.005250,21.769400,-83.979590
-0.906372,21.879300,-82.012900
-0.884399,21.994600,-81.304300
-1.126100,22.115500,-80.925343
-1.461180,22.192400,-80.744430
-1.702880,22.175900,-80.579230
-1.746830,22.137500,-80.815430
-1.873170,22.049600,-81.304330
-2.691650,21.835300,-82.666630
-3.268430,21.681500,-83.314830
-3.916630,21.478300,-83.886130
-4.674680,21.264000,-84.402513
-6.322630,21.275000,-85.094693
-7.124630,21.538700,-85.270430
-7.926640,21.945200,-85.314330
-8.421020,22.351700,-85.100130
-8.179320,22.846100,-84.501330
-7.382810,23.225100,-83.979530
-6.657710,23.236100,-84.061930
-5.921630,22.648300,-85.512130
-5.800780,22.071500,-86.511830
-5.597530,21.286000,-87.506183
-4.081420,19.072300,-88.786230
-4.081420,19.072300,-88.786230
-3.614500,17.649500,-88.835423
-3.378300,16.391600,-88.258723
-1.917110,15.023800,-87.588530
-1.208500,14.974400,-87.599553
-0.560303,15.293000,-87.824730
0.148315,15.759900,-88.478430
1.614990,17.204600,-90.543833
1.614990,17.204600,-90.543833
3.938600,17.995600,-93.839783
3.938600,17.995600,-93.839783
4.432980,19.835800,-96.289733
4.383540,20.582900,-97.113633
4.542850,21.203600,-97.712433
4.361570,21.857300,-98.476233
4.196780,21.972700,-98.047533
4.075930,21.720000,-96.981875
4.004520,21.544200,-95.767833
3.960570,21.483800,-94.707633
3.889160,21.362900,-93.762833
3.993530,21.324500,-92.801533
5.037230,21.494800,-90.972333
5.795290,21.456300,-90.252733
6.102910,21.522200,-90.093433
5.202030,22.373700,-91.104133
3.872680,23.313000,-91.840213
2.691650,23.878800,-91.922633
1.708370,24.043600,-91.779833
0.582275,23.104200,-90.670230
0.148315,22.219800,-89.934130
-0.082397,21.027800,-89.335300
-0.269165,19.445800,-89.241930
-0.703125,18.374600,-89.274930
-1.181030,17.951700,-89.203593
-1.768800,18.094500,-89.236559
-3.197020,18.847000,-88.714659
-3.784790,19.127200,-88.044493
-4.520870,19.407300,-87.231493
-5.493160,20.044600,-86.176893
-5.927120,21.000400,-84.776893
-5.630490,21.912200,-83.276493
-5.196530,22.494500,-82.567793
-4.619750,23.516200,-81.897693
-4.482420,23.856800,-81.804293
-4.306640,24.076500,-81.881193
-4.180300,24.186400,-82.161319
-4.031980,24.147900,-82.551393
-3.828740,23.988600,-82.952393
-3.532100,23.587600,-84.177239
-3.576050,23.351400,-84.913393
-3.680420,23.126200,-85.737393
-3.806760,23.109700,-86.495493
-4.114380,23.302000,-87.083149
-4.487920,23.549200,-87.401793
-4.520870,24.016100,-86.956893
-2.235720,25.219100,-84.045493
-1.351320,25.378400,-83.803793
-0.686646,25.329000,-83.968593
-0.148315,24.922500,-84.550830
0.439453,24.137000,-85.396708
0.686646,22.598900,-86.347083
0.582275,21.335400,-87.198583
0.922852,20.170900,-87.165583
1.911620,19.275500,-85.770358
2.395020,19.660000,-85.501104
2.724610,20.396100,-85.951558
2.807010,21.412400,-87.220558
2.774050,22.357200,-88.862958
3.240970,22.873500,-90.197858
3.933110,24.851100,-92.894958
3.603520,25.548700,-93.911158
3.197020,26.125500,-94.768158
3.054200,26.499000,-95.707482
2.675170,26.746200,-96.597358
2.285160,26.674800,-97.042258
2.087400,26.499000,-97.003823
2.125850,26.372700,-96.097458
2.197270,26.114500,-95.344858
2.356570,25.790400,-94.433858
2.658690,25.345500,-93.548658
3.153080,24.840100,-92.697158
3.828740,24.428100,-91.944658
4.586790,24.032600,-91.274458
4.784550,23.692000,-91.571816
3.576050,24.400600,-92.938858
2.559810,24.911500,-93.257458
1.587520,24.944500,-93.339858
1.109620,24.779700,-92.796858
0.741577,24.093000,-92.043558
0.335083,22.917500,-91.290983
0.010986,19.297500,-90.835530
-0.411987,17.764900,-91.065730
-0.972290,16.984900,-91.334873
-1.505130,16.880500,-91.823773
-2.098390,17.133200,-91.961173
-2.779540,17.715500,-91.697473
-3.279420,18.154900,-91.098673
-3.641970,18.187900,-90.307673
-4.031980,18.215300,-89.302473
-5.306400,19.143700,-86.325157
-5.163570,20.083000,-84.699157
-4.735110,20.709200,-83.847773
-4.251710,21.214600,-83.386273
-3.966060,21.643100,-83.215973
-3.603520,21.835300,-83.194973
-3.218990,21.928700,-83.265473
-2.927860,21.945200,-83.578573
-2.526860,21.956200,-84.600273
-2.406010,21.956200,-85.281473
-2.384030,21.873800,-86.143873
-2.378540,21.758400,-87.022773
-2.455440,21.758400,-87.830273
-2.774050,21.928700,-88.401573
-3.257450,22.132000,-88.643257
-3.740840,22.296800,-88.681673
-2.834470,23.280000,-86.945879
-1.939090,23.906300,-86.517373
-1.307370,24.208400,-86.918373
-0.867920,24.131500,-87.621573
-0.351562,23.593100,-88.566330
0.065918,22.390100,-89.494633
0.164795,21.071800,-90.247233
0.521851,19.165600,-90.120833
0.681152,18.918500,-89.621833
0.939331,19.193100,-89.221833
1.279910,19.890700,-89.384883
1.505130,20.934400,-90.269283
1.906130,21.928700,-91.417283
3.004760,22.857100,-92.417283
3.065190,24.768700,-94.982383
2.438960,25.301500,-95.921683
2.257690,25.675000,-96.751168
2.054440,25.878300,-97.706983
1.653440,25.988200,-98.651783
1.378780,25.927700,-99.129683
1.104130,25.741000,-98.893418
1.049190,25.570700,-98.437583
1.137080,25.263100,-97.745483
1.307370,24.884000,-96.992848
1.636960,24.329200,-96.256783
2.153320,23.697500,-95.570183
2.834470,23.153700,-94.965883
3.554080,22.714200,-94.482483
4.553830,21.994600,-94.158383
4.026490,22.236300,-94.960383
3.026730,22.890000,-95.767804
2.026980,23.203100,-96.053583
1.279910,23.131700,-96.004583
0.796509,22.708700,-95.559133
0.406494,21.752900,-94.883433
0.203247,18.220800,-94.174833
0.021973,16.754200,-94.444330
