-0.780029,22.598900,-91.615400
-0.823975,22.483500,-91.532600
-0.829468,22.390100,-91.593600
-0.851440,22.291300,-91.691960
-0.878906,22.186900,-91.741300
-1.054690,21.972700,-91.598530
-1.241460,21.934200,-91.483230
-1.466670,21.873800,-91.241530
-1.741330,21.676000,-90.791153
-1.950070,21.439800,-90.033530
-2.021480,21.236600,-89.060730
-2.015990,21.077300,-87.445730
-2.169800,21.071800,-87.412773
-2.279660,21.319000,-87.555573
-2.202760,21.972700,-87.154530
-1.972050,22.285800,-86.165830
-1.658940,22.214400,-84.984730
-1.290890,22.324200,-83.974730
-0.955811,22.335200,-82.567700
-1.010740,22.307700,-82.298670
-0.939331,22.296800,-82.155800
-0.780029,22.181400,-82.150300
-0.571289,22.016600,-82.424900
-0.472412,21.807900,-82.919300
-0.472412,21.522200,-83.474100
-0.752563,20.736700,-84.501300
-1.060180,20.478500,-84.819930
-1.488650,20.396100,-85.061630
-2.070920,20.478500,-85.248430
-2.735600,20.621300,-85.457243
-3.400270,20.681800,-85.874630
-4.070430,20.758700,-86.467930
-4.361570,20.972900,-86.846930
-3.751830,21.478300,-86.682130
-2.499390,22.093500,-88.049930
-2.235720,21.994600,-89.522130
-1.933590,21.566200,-91.071230
-1.373290,20.698200,-91.906130
-1.115110,19.566700,-92.032530
-1.120610,18.539400,-91.889630
-0.972290,17.594600,-91.999530
-0.867920,18.209800,-92.459530
-0.747070,19.193100,-93.405830
-0.225220,20.555400,-94.416530
0.780029,21.752900,-95.526130
1.494140,22.944900,-97.404813
1.494140,24.208400,-99.338413
0.966797,24.933500,-101.036300
0.642700,25.367400,-102.299363
0.692139,26.257300,-104.793300
0.439453,26.768200,-106.188300
0.307617,27.103300,-107.331300
0.236206,27.405400,-108.062300
0.197754,27.608600,-108.212300
0.197754,27.647100,-107.875300
0.406494,27.542700,-107.095300
0.736084,27.229600,-106.073300
1.175540,26.751700,-104.963330
2.444460,25.532200,-102.711330
3.065190,24.999400,-101.937330
2.955320,24.840100,-102.607330
1.790770,25.208100,-104.793330
0.802002,25.801400,-106.263300
-0.021973,25.922200,-106.957000
-0.582275,25.916700,-107.172700
-0.867920,25.340000,-106.743173
-1.170040,24.230300,-105.958270
-1.510620,22.895500,-105.134270
-2.098390,19.033800,-104.661270
-2.587280,17.863800,-104.991270
-3.109130,17.473800,-105.634270
-3.636470,17.413300,-106.144270
-4.152830,17.589100,-106.024270
-4.460450,17.803300,-105.224270
-4.509890,18.154900,-104.034270
-4.608760,18.347200,-102.607270
-5.432740,18.270300,-101.074270
-6.124880,18.759200,-99.267427
-5.729370,20.313700,-96.141427
-5.333860,20.544400,-95.740427
-4.877930,20.720200,-95.553627
-4.559330,20.857500,-95.619527
-4.169310,20.956400,-95.690927
-3.817750,20.868500,-95.998527
-3.576050,20.725700,-96.547927
-3.180540,20.824600,-97.849727
-3.153080,20.918000,-98.580373
-3.284910,20.950900,-99.365827
-3.482670,21.005900,-100.234270
-3.718870,21.308000,-100.838427
-4.086910,21.736500,-100.992270
-4.432980,22.170400,-100.778270
-4.356080,22.873500,-99.805327
-3.455200,23.604100,-98.415533
-2.367550,24.246800,-97.668527
-0.922852,24.455600,-98.190370
-0.472412,24.060100,-99.052770
-0.142822,23.159200,-100.113700
-0.082397,21.884800,-101.019000
-0.093384,20.643300,-101.479000
-0.093384,19.671000,-101.477900
-0.142822,19.204100,-101.019900
0.021973,19.335900,-100.366900
0.505371,19.951200,-100.162690
3.037720,22.022100,-101.173269
4.086910,23.054800,-102.936269
4.251710,23.867800,-104.974269
4.070430,24.285300,-106.897269
4.130860,24.060100,-108.495269
4.290160,22.977900,-109.539269
4.213260,21.752900,-110.314269
3.889160,21.027800,-111.314269
3.581540,20.703700,-111.396269
3.021240,21.335400,-111.281269
2.823490,21.654100,-111.264269
2.982790,21.807900,-111.374269
3.641970,21.994600,-111.407269
4.581300,22.565900,-111.462727
5.427250,23.269000,-111.918727
6.108400,23.900800,-112.571727
6.723630,24.120500,-112.637269
5.531620,25.526700,-114.285269
4.290160,25.697000,-115.302527
3.120120,24.982900,-115.724269
2.087400,23.670000,-115.741724
