GaitID
1
GaitRate
30
GaitDescription
 
zero_point
0,0,0,0,-19,-37,0,0,14,-32,0,-17,-1,-1,-12,10,10,0,-59,-2,1,-26,11,2,0
Gait_Frame
0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,0,0,-5,-145,0,0,0,-145,0,-46,0,0,45,40,0,0,-50,0,0,45,40,0,0,20
0,0,0,150,-5,-145,0,150,0,-145,0,-47,0,0,45,40,0,0,-50,0,0,45,40,0,0,20
0,0,0,130,-5,-110,0,130,0,-110,0,-47,0,0,75,40,0,0,-50,0,0,75,40,0,0,20
0,0,0,130,-5,-90,0,130,0,-90,0,-47,0,0,100,10,0,0,-50,0,0,101,10,0,0,20
0,0,0,130,-5,-10,0,130,0,-10,0,50,0,0,110,-20,0,0,50,0,0,110,-20,0,0,40
0,0,0,90,-5,10,0,90,0,10,0,50,0,0,110,-78,0,0,50,0,0,110,-78,0,0,60
0,0,0,50,-5,-10,0,50,0,-10,0,10,0,0,110,-78,0,0,10,0,0,110,-78,0,0,60
0,0,0,0,-5,-40,0,0,0,-40,0,-10,0,0,110,-70,0,0,-10,0,0,110,-70,0,0,30
0,0,0,0,-5,-40,0,0,0,-40,0,-10,0,0,80,-50,0,0,-10,0,0,80,-50,0,0,20
0,0,0,0,-5,-40,0,0,0,-40,0,-25,0,0,50,-28,0,0,-25,0,0,50,-28,0,0,20
