GaitID
17
GaitRate
30
GaitDescription
\u521d\u59cb\u96f6\u70b9
zero_point
0,0,0,-2,-13,0,0,2,14,-11,0,-3,-1,0,3,-1,0,0,-3,0,-10,-8,-3,8,0
Gait_Frame
0,0,0,0,0,0,0,0,0,0,0,-12,0,0,31,-16,0,0,-12,0,0,31,-16,0,0,50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,-21,0,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,-21,0,50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,-14,0,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,11,0,0,20,-14,-14,0,30
0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,-13,0,-34,0,0,20,-14,0,0,10
0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,-13,0,1,0,0,20,-14,0,0,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,1,0,0,0,0,0,0,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
0,0,0,0,0,0,0,0,0,0,0,-12,0,0,31,-16,0,0,-12,0,0,31,-16,0,0,50
